datetime,activity_count,axis_x,axis_y,axis_z,vector_magnitude
2000-01-07 08:25:00,2047,706,370,971,1256.36
2000-01-07 08:26:00,264,80,97,86,152.79
2000-01-07 08:27:00,1639,528,463,648,955.26
2000-01-07 08:28:00,4056,1029,1636,1391,2381.12
2000-01-07 08:29:00,368,99,145,124,214.80
2000-01-07 08:30:00,1864,684,520,659,1083.41
2000-01-07 08:31:00,456,175,110,170,268.01
2000-01-07 08:32:00,1673,441,580,652,977.68
2000-01-07 08:33:00,280,107,64,109,165.91
2000-01-07 08:34:00,1817,620,652,545,1051.99
2000-01-07 08:35:00,1792,451,449,892,1095.53
2000-01-07 08:36:00,1882,572,684,627,1089.73
2000-01-07 08:37:00,1939,653,366,920,1185.96
2000-01-07 08:38:00,1728,392,671,665,1023.13
2000-01-07 08:39:00,3430,1126,778,1526,2049.78
2000-01-07 08:40:00,1999,731,654,614,1157.28
2000-01-07 08:41:00,414,105,118,190,247.58
2000-01-07 08:42:00,1864,645,581,638,1077.59
2000-01-07 08:43:00,1976,774,377,825,1192.66
2000-01-07 08:44:00,4052,1199,1502,1352,2349.31
2000-01-07 08:45:00,1926,605,367,954,1187.92
2000-01-07 08:46:00,1802,609,368,825,1089.46
2000-01-07 08:47:00,1646,606,470,570,955.30
2000-01-07 08:48:00,4217,1040,1885,1292,2510.83
2000-01-07 08:49:00,1883,395,627,861,1135.94
2000-01-07 08:50:00,1781,556,373,852,1083.59
2000-01-07 08:51:00,1865,392,558,916,1141.53
2000-01-07 08:52:00,553,153,188,212,322.29
2000-01-07 08:53:00,3404,1074,839,1491,2019.84
2000-01-07 08:54:00,1801,718,503,580,1050.97
2000-01-07 08:55:00,2109,620,650,839,1228.96
2000-01-07 08:56:00,2011,411,730,870,1207.67
2000-01-07 08:57:00,2104,534,648,921,1246.72
2000-01-07 08:58:00,2161,730,381,1051,1334.92
2000-01-07 08:59:00,2141,854,226,1061,1380.41
2000-01-07 09:00:00,1868,631,369,867,1134.53
2000-01-07 09:01:00,1827,543,618,666,1058.51
2000-01-07 09:02:00,2215,663,502,1049,1339.02
2000-01-07 09:03:00,1905,732,333,840,1162.73
2000-01-07 09:04:00,2013,766,315,932,1246.75
2000-01-07 09:05:00,2170,581,933,656,1279.85
2000-01-07 09:06:00,3687,1057,1047,1582,2172.08
2000-01-07 09:07:00,575,140,231,204,338.52
2000-01-07 09:08:00,593,219,183,192,343.18
2000-01-07 09:09:00,2063,665,447,951,1243.82
2000-01-07 09:10:00,2010,635,641,734,1163.19
2000-01-07 09:11:00,1944,553,553,838,1146.21
2000-01-07 09:12:00,2154,858,536,760,1265.15
2000-01-07 09:13:00,4679,940,1562,2176,2839.09
2000-01-07 09:14:00,2202,560,861,781,1290.50
2000-01-07 09:15:00,1799,389,607,804,1079.57
2000-01-07 09:16:00,2308,729,831,748,1334.59
2000-01-07 09:17:00,1971,531,613,827,1158.28
2000-01-07 09:18:00,1928,401,600,927,1174.85
2000-01-07 09:19:00,2220,535,595,1090,1352.21
2000-01-07 09:20:00,218,45,69,104,132.55
2000-01-07 09:21:00,401,155,108,138,234.00
2000-01-07 09:22:00,2196,772,506,918,1301.75
2000-01-07 09:23:00,2160,453,957,751,1297.59
2000-01-07 09:24:00,967,293,330,344,559.80
2000-01-07 09:25:00,432,119,145,168,251.76
2000-01-07 09:26:00,2502,771,561,1170,1509.57
2000-01-07 09:27:00,2168,587,680,902,1272.60
2000-01-07 09:28:00,2098,726,378,993,1287.23
2000-01-07 09:29:00,1997,785,260,953,1261.32
2000-01-07 09:30:00,776,235,228,313,453.15
2000-01-07 09:31:00,3261,1300,413,1548,2062.84
2000-01-07 09:32:00,1871,598,690,583,1083.28
2000-01-07 09:33:00,2046,712,671,663,1181.99
2000-01-07 09:34:00,2046,785,514,748,1199.23
2000-01-07 09:35:00,2393,832,788,774,1382.44
2000-01-07 09:36:00,2367,732,522,1113,1430.66
2000-01-07 09:37:00,2595,925,648,1021,1523.03
2000-01-07 09:38:00,592,214,89,289,370.73
2000-01-07 09:39:00,306,83,113,110,178.20
2000-01-07 09:40:00,1893,681,393,820,1135.68
2000-01-07 09:41:00,2114,780,692,642,1224.49
2000-01-07 09:42:00,2138,679,522,938,1269.63
2000-01-07 09:43:00,1929,636,551,742,1122.06
2000-01-07 09:44:00,2625,654,962,1008,1539.67
2000-01-07 09:45:00,2302,728,783,791,1329.86
2000-01-07 09:46:00,1979,556,649,775,1153.01
2000-01-07 09:47:00,2029,412,888,729,1220.65
2000-01-07 09:48:00,2320,687,581,1051,1383.87
2000-01-07 09:49:00,1979,791,569,620,1154.46
2000-01-07 09:50:00,431,124,130,177,252.10
2000-01-07 09:51:00,2589,812,547,1230,1572.03
2000-01-07 09:52:00,2316,542,885,889,1366.19
2000-01-07 09:53:00,2481,725,1011,745,1449.94
2000-01-07 09:54:00,2041,545,713,782,1191.09
2000-01-07 09:55:00,2297,761,760,776,1326.33
2000-01-07 09:56:00,2093,788,292,1013,1316.36
2000-01-07 09:57:00,268,61,86,122,161.03
2000-01-07 09:58:00,271,66,74,131,164.41
2000-01-07 09:59:00,2444,710,992,742,1427.96
2000-01-07 10:00:00,1836,448,545,843,1099.07
2000-01-07 10:01:00,2245,635,791,819,1303.61
2000-01-07 10:02:00,2031,485,750,796,1196.26
2000-01-07 10:03:00,2265,583,894,787,1326.52
2000-01-07 10:04:00,2067,800,356,911,1263.60
2000-01-07 10:05:00,394,95,129,169,233.39
2000-01-07 10:06:00,333,103,79,150,198.90
2000-01-07 10:07:00,3945,1445,532,1968,2498.83
2000-01-07 10:08:00,2583,864,524,1195,1565.02
2000-01-07 10:09:00,1994,470,779,745,1176.18
2000-01-07 10:10:00,1696,366,532,799,1026.89
2000-01-07 10:11:00,2085,832,501,752,1228.44
2000-01-07 10:12:00,2135,675,653,806,1238.02
2000-01-07 10:13:00,2434,892,611,930,1426.59
2000-01-07 10:14:00,3957,1560,919,1477,2337.14
2000-01-07 10:15:00,2220,827,574,819,1297.67
2000-01-07 10:16:00,2575,539,751,1285,1582.98
2000-01-07 10:17:00,2508,703,826,978,1460.93
2000-01-07 10:18:00,2834,676,933,1226,1681.94
2000-01-07 10:19:00,2471,718,705,1049,1453.34
2000-01-07 10:20:00,226,90,62,74,131.83
2000-01-07 10:21:00,1857,586,368,903,1137.49
2000-01-07 10:22:00,4623,1804,1388,1431,2688.58
2000-01-07 10:23:00,2045,786,608,652,1188.15
2000-01-07 10:24:00,501,196,143,162,291.99
2000-01-07 10:25:00,2265,594,573,1098,1373.69
2000-01-07 10:26:00,2332,653,730,949,1364.01
2000-01-07 10:27:00,2401,784,670,947,1400.23
2000-01-07 10:28:00,2354,860,539,955,1393.68
2000-01-07 10:29:00,2401,609,985,807,1411.54
2000-01-07 10:30:00,2557,1021,517,1018,1532.16
2000-01-07 10:31:00,2423,636,867,920,1415.44
2000-01-07 10:32:00,1950,611,690,649,1127.39
2000-01-07 10:33:00,1936,652,589,695,1120.21
2000-01-07 10:34:00,2458,920,466,1072,1487.43
2000-01-07 10:35:00,2502,773,575,1154,1503.11
2000-01-07 10:36:00,315,106,70,140,188.50
2000-01-07 10:37:00,2113,649,493,971,1267.67
2000-01-07 10:38:00,2200,788,409,1002,1339.14
2000-01-07 10:39:00,5293,1448,2132,1713,3094.69
2000-01-07 10:40:00,2065,439,983,642,1253.65
2000-01-07 10:41:00,305,88,93,124,178.29
2000-01-07 10:42:00,553,140,208,205,323.84
2000-01-07 10:43:00,2513,671,1014,828,1471.02
2000-01-07 10:44:00,2365,669,982,715,1386.40
2000-01-07 10:45:00,1861,723,498,639,1086.25
2000-01-07 10:46:00,2238,627,844,767,1301.73
2000-01-07 10:47:00,2303,897,557,849,1355.13
2000-01-07 10:48:00,3546,1384,644,1518,2152.86
2000-01-07 10:49:00,2544,876,646,1023,1493.21
2000-01-07 10:50:00,2179,707,625,846,1267.93
2000-01-07 10:51:00,1761,394,701,666,1044.35
2000-01-07 10:52:00,2185,860,611,714,1273.77
2000-01-07 10:53:00,512,143,144,226,303.51
2000-01-07 10:54:00,2688,661,1125,902,1586.49
2000-01-07 10:55:00,2569,938,650,981,1504.86
2000-01-07 10:56:00,4010,1323,1208,1478,2323.00
2000-01-07 10:57:00,2147,663,749,735,1241.44
2000-01-07 10:58:00,592,191,214,186,342.29
2000-01-07 10:59:00,2400,542,1040,818,1430.06
2000-01-07 11:00:00,1983,616,675,692,1146.24
2000-01-07 11:01:00,2175,516,723,937,1290.59
2000-01-07 11:02:00,3957,1129,1000,1828,2369.69
2000-01-07 11:03:00,1790,686,274,831,1111.68
2000-01-07 11:04:00,2068,706,673,688,1194.08
2000-01-07 11:05:00,2462,496,1218,748,1513.02
2000-01-07 11:06:00,2140,507,709,924,1270.15
2000-01-07 11:07:00,2322,518,1099,705,1404.47
2000-01-07 11:08:00,393,157,98,138,230.79
2000-01-07 11:09:00,2506,734,728,1043,1468.89
2000-01-07 11:10:00,2100,456,925,719,1257.39
2000-01-07 11:11:00,523,188,150,184,303.33
2000-01-07 11:12:00,2257,554,882,822,1326.48
2000-01-07 11:13:00,2167,715,483,969,1297.42
2000-01-07 11:14:00,2357,544,956,857,1394.35
2000-01-07 11:15:00,2018,546,718,754,1175.70
2000-01-07 11:16:00,3720,1118,753,1849,2287.95
2000-01-07 11:17:00,533,210,107,217,320.11
2000-01-07 11:18:00,2234,705,685,844,1295.54
2000-01-07 11:19:00,2497,861,443,1193,1536.71
2000-01-07 11:20:00,2442,504,847,1091,1470.23
2000-01-07 11:21:00,2103,743,364,996,1294.78
2000-01-07 11:22:00,1985,574,723,688,1151.14
2000-01-07 11:23:00,226,75,44,107,137.92
2000-01-07 11:24:00,2102,681,713,708,1214.04
2000-01-07 11:25:00,2418,924,659,835,1409.08
2000-01-07 11:26:00,1840,711,547,583,1069.30
2000-01-07 11:27:00,2237,834,400,1003,1364.32
2000-01-07 11:28:00,2387,727,583,1078,1424.65
2000-01-07 11:29:00,2415,811,753,850,1395.77
2000-01-07 11:30:00,2340,849,572,919,1375.70
2000-01-07 11:31:00,2074,759,440,875,1238.98
2000-01-07 11:32:00,2640,862,881,897,1524.54
2000-01-07 11:33:00,2393,813,855,724,1384.65
2000-01-07 11:34:00,2329,756,869,704,1349.94
2000-01-07 11:35:00,2165,716,408,1041,1327.78
2000-01-07 11:36:00,2683,699,702,1283,1620.37
2000-01-07 11:37:00,3032,869,1085,1078,1759.33
2000-01-07 11:38:00,1631,449,560,622,949.82
2000-01-07 11:39:00,1906,471,719,716,1118.35
2000-01-07 11:40:00,2164,608,866,690,1263.17
2000-01-07 11:41:00,231,66,73,92,134.91
2000-01-07 11:42:00,2623,859,812,952,1517.59
2000-01-07 11:43:00,621,206,225,190,359.34
2000-01-07 11:44:00,2158,771,441,947,1298.01
2000-01-07 11:45:00,1020,221,484,315,618.50
2000-01-07 11:46:00,393,113,125,155,228.71
2000-01-07 11:47:00,2074,738,660,676,1198.91
2000-01-07 11:48:00,2348,593,798,958,1380.26
2000-01-07 11:49:00,703,147,240,316,423.43
2000-01-07 11:50:00,1992,675,643,675,1150.41
2000-01-07 11:51:00,2395,700,828,867,1388.27
2000-01-07 11:52:00,1957,547,564,846,1154.42
2000-01-07 11:53:00,716,243,189,284,418.63
2000-01-07 11:54:00,2197,849,638,710,1277.26
2000-01-07 11:55:00,647,161,171,316,393.60
2000-01-07 11:56:00,2699,734,918,1047,1574.11
2000-01-07 11:57:00,666,266,132,268,400.03
2000-01-07 11:58:00,2749,626,1273,850,1654.02
2000-01-07 11:59:00,2220,503,865,853,1314.52
2000-01-07 12:00:00,2847,921,555,1371,1742.58
2000-01-07 12:01:00,2683,566,1066,1051,1600.48
2000-01-07 12:02:00,384,123,108,153,224.15
2000-01-07 12:03:00,489,110,154,225,293.96
2000-01-07 12:04:00,542,177,200,164,313.88
2000-01-07 12:05:00,2287,744,605,939,1341.73
2000-01-07 12:06:00,2323,533,1091,699,1400.73
2000-01-07 12:07:00,546,213,147,186,318.73
2000-01-07 12:08:00,2283,536,618,1128,1393.99
2000-01-07 12:09:00,2400,514,1100,786,1446.38
2000-01-07 12:10:00,2431,757,694,980,1419.38
2000-01-07 12:11:00,2230,864,576,790,1304.77
2000-01-07 12:12:00,2164,516,702,946,1286.03
2000-01-07 12:13:00,1945,623,585,737,1128.27
2000-01-07 12:14:00,559,156,149,253,332.78
2000-01-07 12:15:00,2784,943,485,1357,1721.87
2000-01-07 12:16:00,2123,535,917,671,1255.77
2000-01-07 12:17:00,2196,462,1063,671,1339.41
2000-01-07 12:18:00,2472,809,467,1196,1517.73
2000-01-07 12:19:00,2447,824,721,902,1418.70
2000-01-07 12:20:00,1941,722,539,681,1129.01
2000-01-07 12:21:00,2150,525,864,760,1265.04
2000-01-07 12:22:00,1261,449,224,588,773.09
2000-01-07 12:23:00,4443,1228,1219,1996,2641.43
2000-01-07 12:24:00,2238,645,661,932,1311.98
2000-01-07 12:25:00,2678,657,768,1254,1610.24
2000-01-07 12:26:00,2215,873,457,886,1324.65
2000-01-07 12:27:00,2435,629,630,1176,1474.64
2000-01-07 12:28:00,3835,1351,981,1502,2246.16
2000-01-07 12:29:00,2465,552,737,1176,1493.83
2000-01-07 12:30:00,2289,474,1000,815,1374.22
2000-01-07 12:31:00,2258,748,760,750,1303.50
2000-01-07 12:32:00,2085,603,482,1000,1263.42
2000-01-07 12:33:00,4845,1401,1929,1515,2824.70
2000-01-07 12:34:00,2033,761,477,795,1199.48
2000-01-07 12:35:00,2322,602,882,838,1357.23
2000-01-07 12:36:00,2433,967,489,977,1459.34
2000-01-07 12:37:00,2177,826,484,867,1291.51
2000-01-07 12:38:00,184,47,75,61,107.87
2000-01-07 12:39:00,2209,446,668,1095,1358.04
2000-01-07 12:40:00,468,105,147,216,281.43
2000-01-07 12:41:00,3360,802,1135,1423,1988.78
2000-01-07 12:42:00,618,137,263,219,368.14
2000-01-07 12:43:00,2087,806,609,672,1213.35
2000-01-07 12:44:00,2078,676,405,997,1270.70
2000-01-07 12:45:00,577,157,189,231,336.96
2000-01-07 12:46:00,2579,967,537,1075,1542.24
2000-01-07 12:47:00,2303,701,845,757,1333.66
2000-01-07 12:48:00,2430,532,744,1154,1472.26
2000-01-07 12:49:00,579,181,128,270,349.57
2000-01-07 12:50:00,416,131,155,130,240.94
2000-01-07 12:51:00,2384,658,788,938,1390.67
2000-01-07 12:52:00,2688,685,1050,953,1574.79
2000-01-07 12:53:00,2200,591,930,678,1294.14
2000-01-07 12:54:00,2523,512,1022,989,1511.67
2000-01-07 12:55:00,2670,606,982,1082,1581.79
2000-01-07 12:56:00,5107,1969,859,2280,3132.23
2000-01-07 12:57:00,2408,647,983,778,1410.77
2000-01-07 12:58:00,2069,782,264,1022,1314.06
2000-01-07 12:59:00,2347,651,960,736,1373.67
2000-01-07 13:00:00,2786,979,714,1093,1631.79
2000-01-07 13:01:00,475,134,132,209,281.02
2000-01-07 13:02:00,2260,867,284,1109,1436.14
2000-01-07 13:03:00,2160,774,473,913,1287.36
2000-01-07 13:04:00,2131,759,326,1046,1332.73
2000-01-07 13:05:00,2219,514,861,843,1310.54
2000-01-07 13:06:00,2319,553,847,919,1366.75
2000-01-07 13:07:00,708,151,268,289,422.12
2000-01-07 13:08:00,5297,1989,1469,1840,3081.46
2000-01-07 13:09:00,2412,581,755,1077,1437.49
2000-01-07 13:10:00,2322,550,979,793,1374.66
2000-01-07 13:11:00,3934,913,1310,1711,2340.30
2000-01-07 13:12:00,2291,761,674,856,1329.04
2000-01-07 13:13:00,2294,697,836,762,1328.18
2000-01-07 13:14:00,2135,767,603,764,1239.52
2000-01-07 13:15:00,352,98,120,134,204.60
2000-01-07 13:16:00,2005,452,653,901,1200.79
2000-01-07 13:17:00,2228,832,293,1102,1411.87
2000-01-07 13:18:00,449,155,131,163,260.43
2000-01-07 13:19:00,2781,985,673,1122,1638.02
2000-01-07 13:20:00,1305,496,172,638,825.75
2000-01-07 13:21:00,2439,759,600,1080,1449.94
2000-01-07 13:22:00,2238,765,725,748,1292.65
2000-01-07 13:23:00,330,75,136,120,195.81
2000-01-07 13:24:00,2131,504,647,979,1277.73
2000-01-07 13:25:00,645,175,165,305,388.70
2000-01-07 13:26:00,701,210,205,286,409.98
2000-01-07 13:27:00,2374,663,564,1146,1439.34
2000-01-07 13:28:00,1945,427,860,659,1164.00
2000-01-07 13:29:00,2497,607,833,1056,1476.23
2000-01-07 13:30:00,2228,803,518,907,1317.33
2000-01-07 13:31:00,2452,783,884,786,1418.29
2000-01-07 13:32:00,317,103,98,116,183.20
2000-01-07 13:33:00,2333,816,354,1163,1464.28
2000-01-07 13:34:00,4923,1906,1501,1515,2860.66
2000-01-07 13:35:00,2235,757,428,1049,1363.07
2000-01-07 13:36:00,712,167,279,265,419.81
2000-01-07 13:37:00,2158,815,323,1020,1345.02
2000-01-07 13:38:00,1715,387,703,625,1017.18
2000-01-07 13:39:00,293,115,45,133,181.33
2000-01-07 13:40:00,2473,777,619,1077,1465.18
2000-01-07 13:41:00,563,150,183,231,330.27
2000-01-07 13:42:00,2183,707,756,720,1260.77
2000-01-07 13:43:00,2182,472,917,794,1301.30
2000-01-07 13:44:00,2079,730,650,699,1201.46
2000-01-07 13:45:00,2356,687,510,1159,1440.55
2000-01-07 13:46:00,2305,512,657,1135,1408.43
2000-01-07 13:47:00,2317,628,684,1004,1367.98
2000-01-07 13:48:00,4228,1169,1274,1785,2485.06
2000-01-07 13:49:00,2017,629,572,816,1178.30
2000-01-07 13:50:00,363,102,128,133,210.84
2000-01-07 13:51:00,2301,624,879,798,1340.94
2000-01-07 13:52:00,2557,719,809,1028,1493.05
2000-01-07 13:53:00,2455,663,695,1098,1458.32
2000-01-07 13:54:00,4358,1071,1242,2045,2621.28
2000-01-07 13:55:00,295,63,89,144,180.23
2000-01-07 13:56:00,2069,497,816,756,1218.16
2000-01-07 13:57:00,2751,972,735,1044,1604.52
2000-01-07 13:58:00,2546,817,602,1126,1516.14
2000-01-07 13:59:00,2598,866,646,1086,1532.22
2000-01-07 14:00:00,2318,658,767,893,1348.34
2000-01-07 14:01:00,4687,1778,606,2304,2972.29
2000-01-07 14:02:00,2008,592,741,675,1164.35
2000-01-07 14:03:00,2435,712,850,873,1411.33
2000-01-07 14:04:00,1037,360,201,476,629.95
2000-01-07 14:05:00,2261,581,613,1068,1361.46
2000-01-07 14:06:00,1982,541,662,780,1156.92
2000-01-07 14:07:00,2411,701,914,796,1399.98
2000-01-07 14:08:00,3732,1046,1446,1240,2173.32
2000-01-07 14:09:00,1989,725,453,811,1178.46
2000-01-07 14:10:00,317,115,82,120,185.59
2000-01-07 14:11:00,2452,944,315,1193,1553.48
2000-01-07 14:12:00,2037,473,871,693,1209.44
2000-01-07 14:13:00,2531,767,732,1032,1479.64
2000-01-07 14:14:00,2298,531,963,804,1362.09
2000-01-07 14:15:00,2159,503,759,897,1278.14
2000-01-07 14:16:00,2624,750,663,1211,1571.15
2000-01-07 14:17:00,2194,745,594,855,1280.39
2000-01-07 14:18:00,2370,493,1127,750,1440.70
2000-01-07 14:19:00,2333,863,584,886,1367.88
2000-01-07 14:20:00,2066,700,640,726,1194.37
2000-01-07 14:21:00,2220,876,504,840,1314.01
2000-01-07 14:22:00,539,208,87,244,332.16
2000-01-07 14:23:00,1944,705,596,643,1124.79
2000-01-07 14:24:00,2756,1091,294,1371,1776.40
2000-01-07 14:25:00,592,207,105,280,363.77
2000-01-07 14:26:00,2427,743,864,820,1404.05
2000-01-07 14:27:00,605,126,190,288,367.63
2000-01-07 14:28:00,1819,471,606,742,1067.35
2000-01-07 14:29:00,2449,854,803,792,1414.49
2000-01-07 14:30:00,246,55,107,84,146.77
2000-01-07 14:31:00,2430,669,741,1020,1427.22
2000-01-07 14:32:00,2422,592,635,1195,1476.88
2000-01-07 14:33:00,337,95,92,150,200.09
2000-01-07 14:34:00,2022,588,581,853,1188.02
2000-01-07 14:35:00,2269,694,835,740,1313.71
2000-01-07 14:36:00,2475,700,648,1128,1476.92
2000-01-07 14:37:00,2561,1016,441,1104,1563.98
2000-01-07 14:38:00,2537,977,758,802,1473.91
2000-01-07 14:39:00,2586,975,669,942,1511.78
2000-01-07 14:40:00,4001,1017,1473,1510,2342.24
2000-01-07 14:41:00,2112,575,494,1044,1289.90
2000-01-07 14:42:00,380,81,126,173,228.80
2000-01-07 14:43:00,2704,785,1107,812,1581.59
2000-01-07 14:44:00,2414,622,1057,735,1429.95
2000-01-07 14:45:00,5362,1509,2208,1645,3139.57
2000-01-07 14:46:00,3859,1197,1098,1564,2254.85
2000-01-07 14:47:00,2256,685,470,1102,1379.60
2000-01-07 14:48:00,2526,882,858,786,1460.21
2000-01-07 14:49:00,679,203,155,321,410.03
2000-01-07 14:50:00,2286,719,693,874,1326.94
2000-01-07 14:51:00,352,116,83,153,209.38
2000-01-07 14:52:00,2276,787,452,1037,1378.13
2000-01-07 14:53:00,2117,798,308,1011,1324.37
2000-01-07 14:54:00,2107,438,833,836,1258.81
2000-01-07 14:55:00,688,201,227,260,399.44
2000-01-07 14:56:00,2480,648,670,1162,1489.63
2000-01-07 14:57:00,2169,780,567,822,1266.89
2000-01-07 14:58:00,2378,692,720,965,1389.12
2000-01-07 14:59:00,2380,586,653,1140,1438.75
2000-01-07 15:00:00,2767,984,751,1031,1611.32
2000-01-07 15:01:00,559,145,210,204,326.71
2000-01-07 15:02:00,2495,921,579,996,1474.58
2000-01-07 15:03:00,2424,851,836,737,1402.54
2000-01-07 15:04:00,4831,1534,1058,2239,2913.36
2000-01-07 15:05:00,2331,492,815,1024,1398.25
2000-01-07 15:06:00,2499,646,902,952,1461.30
2000-01-07 15:07:00,2160,799,561,800,1262.25
2000-01-07 15:08:00,2451,830,721,900,1420.64
2000-01-07 15:09:00,2343,629,780,935,1370.07
2000-01-07 15:10:00,366,134,71,162,221.31
2000-01-07 15:11:00,2224,616,900,707,1300.15
2000-01-07 15:12:00,2241,803,680,758,1296.66
2000-01-07 15:13:00,2124,814,664,647,1233.46
2000-01-07 15:14:00,2160,701,596,864,1261.77
2000-01-07 15:15:00,2354,571,742,1041,1400.16
2000-01-07 15:16:00,2388,639,593,1156,1447.72
2000-01-07 15:17:00,2428,713,752,963,1414.55
2000-01-07 15:18:00,2681,769,723,1189,1590.09
2000-01-07 15:19:00,2241,862,547,832,1317.05
2000-01-07 15:20:00,2422,769,487,1167,1479.38
2000-01-07 15:21:00,2134,700,523,912,1262.66
2000-01-07 15:22:00,2593,792,857,944,1501.09
2000-01-07 15:23:00,2623,978,694,950,1530.21
2000-01-07 15:24:00,2153,632,700,822,1250.74
2000-01-07 15:25:00,3747,1286,1262,1198,2164.22
2000-01-07 15:26:00,4787,1556,1022,2208,2888.56
2000-01-07 15:27:00,2103,457,643,1003,1276.09
2000-01-07 15:28:00,441,127,117,197,261.79
2000-01-07 15:29:00,1901,573,422,906,1151.69
2000-01-07 15:30:00,2044,766,596,682,1186.02
2000-01-07 15:31:00,2388,670,630,1088,1424.50
2000-01-07 15:32:00,2347,594,1044,709,1394.60
2000-01-07 15:33:00,2359,838,467,1054,1425.29
2000-01-07 15:34:00,1866,590,549,727,1085.30
2000-01-07 15:35:00,2198,798,726,673,1272.02
2000-01-07 15:36:00,579,212,151,216,338.53
2000-01-07 15:37:00,4338,1309,981,2048,2621.33
2000-01-07 15:38:00,2346,565,629,1152,1428.87
2000-01-07 15:39:00,4772,1221,1502,2048,2818.54
2000-01-07 15:40:00,2744,837,650,1257,1644.38
2000-01-07 15:41:00,2347,702,675,970,1374.49
2000-01-07 15:42:00,319,87,78,154,193.32
2000-01-07 15:43:00,381,149,84,148,226.23
2000-01-07 15:44:00,2388,590,688,1110,1433.04
2000-01-07 15:45:00,2346,870,561,915,1381.49
2000-01-07 15:46:00,2279,837,462,980,1368.85
2000-01-07 15:47:00,2201,524,713,964,1308.79
2000-01-07 15:48:00,2013,706,323,983,1253.04
2000-01-07 15:49:00,239,84,43,111,146.37
2000-01-07 15:50:00,2308,701,607,1000,1363.81
2000-01-07 15:51:00,2242,618,734,890,1308.82
2000-01-07 15:52:00,2300,809,777,715,1329.84
2000-01-07 15:53:00,2109,767,403,939,1277.51
2000-01-07 15:54:00,2337,800,397,1140,1448.34
2000-01-07 15:55:00,631,222,219,190,365.13
2000-01-07 15:56:00,2376,616,704,1057,1411.24
2000-01-07 15:57:00,2301,665,869,767,1336.26
2000-01-07 15:58:00,2210,543,922,745,1303.81
2000-01-07 15:59:00,2132,847,229,1056,1372.85
2000-01-07 16:00:00,2618,864,529,1225,1589.62
2000-01-07 16:01:00,2458,876,428,1154,1510.51
2000-01-07 16:02:00,4566,1274,1683,1609,2654.04
2000-01-07 16:03:00,4325,1277,1560,1488,2505.60
2000-01-07 16:04:00,2492,853,453,1186,1529.73
2000-01-07 16:05:00,2246,749,424,1073,1375.21
2000-01-07 16:06:00,392,95,130,167,232.06
2000-01-07 16:07:00,5526,1634,1320,2572,3321.05
2000-01-07 16:08:00,2104,755,366,983,1292.17
2000-01-07 16:09:00,3975,1125,1337,1513,2311.43
2000-01-07 16:10:00,2111,637,473,1001,1277.36
2000-01-07 16:11:00,3876,1454,840,1583,2307.49
2000-01-07 16:12:00,2161,569,817,775,1261.98
2000-01-07 16:13:00,1899,569,613,718,1101.66
2000-01-07 16:14:00,2499,751,893,854,1446.51
2000-01-07 16:15:00,2071,588,697,786,1203.79
2000-01-07 16:16:00,2321,509,835,976,1382.30
2000-01-07 16:17:00,2509,806,864,839,1448.89
2000-01-07 16:18:00,1939,415,720,804,1156.39
2000-01-07 16:19:00,2418,905,772,741,1401.71
2000-01-07 16:20:00,257,76,52,128,158.30
2000-01-07 16:21:00,1777,672,225,880,1130.06
2000-01-07 16:22:00,2210,604,828,778,1286.69
2000-01-07 16:23:00,2442,782,780,880,1412.14
2000-01-07 16:24:00,2375,895,432,1047,1443.96
2000-01-07 16:25:00,4406,1257,1525,1623,2557.71
2000-01-07 16:26:00,2136,612,597,927,1261.25
2000-01-07 16:27:00,2237,563,591,1083,1356.05
2000-01-07 16:28:00,2819,892,606,1321,1705.28
2000-01-07 16:29:00,2355,518,731,1106,1423.10
2000-01-07 16:30:00,2038,495,739,804,1199.25
2000-01-07 16:31:00,2093,737,634,722,1210.98
2000-01-07 16:32:00,2050,594,631,826,1196.83
2000-01-07 16:33:00,2446,746,752,947,1421.21
2000-01-07 16:34:00,247,54,114,78,148.77
2000-01-07 16:35:00,2300,737,691,871,1334.38
2000-01-07 16:36:00,568,179,193,196,328.18
2000-01-07 16:37:00,2056,720,710,625,1189.08
2000-01-07 16:38:00,2038,770,535,733,1190.26
2000-01-07 16:39:00,2165,799,374,991,1326.90
2000-01-07 16:40:00,1172,304,444,424,685.15
2000-01-07 16:41:00,2743,988,469,1285,1687.75
2000-01-07 16:42:00,2267,467,825,974,1359.60
2000-01-07 16:43:00,2467,768,511,1189,1504.45
2000-01-07 16:44:00,3979,825,1757,1397,2391.44
2000-01-07 16:45:00,2736,890,942,903,1579.84
2000-01-07 16:46:00,2157,508,804,844,1271.95
2000-01-07 16:47:00,341,69,135,137,204.69
2000-01-07 16:48:00,1896,599,680,618,1096.43
2000-01-07 16:49:00,2473,654,596,1223,1509.46
2000-01-07 16:50:00,2722,665,952,1104,1602.91
2000-01-07 16:51:00,2428,730,577,1121,1456.61
2000-01-07 16:52:00,4460,1754,995,1712,2644.90
2000-01-07 16:53:00,330,68,125,137,197.52
2000-01-07 16:54:00,2126,725,550,850,1245.57
2000-01-07 16:55:00,2141,518,568,1055,1305.19
2000-01-07 16:56:00,2338,839,336,1162,1472.68
2000-01-07 16:57:00,1944,714,478,751,1141.90
2000-01-07 16:58:00,2358,709,509,1139,1435.42
